Sub04 	 High 	 LOW 	 0.000000 	 0.121556 	 0.000000 	 0.000000 	 0.131366 	 0.000000 	 0.000000 	 0.168088 	 0.000000 	 0.000000 	 0.153794 	 0.000000 
Sub15 	 High 	 LOW 	 0.000000 	 0.137975 	 0.000000 	 0.000000 	 0.137448 	 0.000000 	 0.000000 	 0.177830 	 0.000000 	 0.000000 	 0.174480 	 0.000000 
Sub21 	 High 	 LOW 	 0.000000 	 0.149254 	 0.000000 	 0.000000 	 0.134890 	 0.000000 	 0.000000 	 0.189673 	 0.000000 	 0.000000 	 0.172108 	 0.000000 
Sub33 	 High 	 LOW 	 0.000000 	 0.156512 	 0.000000 	 0.000000 	 0.155276 	 0.000000 	 0.000000 	 0.236655 	 0.000000 	 0.000000 	 0.170635 	 0.000000 
Sub32 	 High 	 LOW 	 0.000000 	 0.124631 	 0.000000 	 0.000000 	 0.105436 	 0.000000 	 0.000000 	 0.151925 	 0.000000 	 0.000000 	 0.134178 	 0.000000 
Sub39 	 High 	 LOW 	 0.000000 	 0.098781 	 0.000000 	 0.000000 	 0.104262 	 0.000000 	 0.000000 	 0.130300 	 0.000000 	 0.000000 	 0.123535 	 0.000000 
Sub41 	 High 	 LOW 	 0.000000 	 0.117327 	 0.000000 	 0.000000 	 0.141205 	 0.000000 	 0.000000 	 0.282395 	 0.000000 	 0.000000 	 0.174951 	 0.000000 
Sub47 	 High 	 LOW 	 0.000000 	 0.173719 	 0.000000 	 0.000000 	 0.183341 	 0.000000 	 0.000000 	 0.156749 	 0.000000 	 0.000000 	 0.145271 	 0.000000 
Sub49 	 High 	 LOW 	 0.000000 	 0.202158 	 0.000000 	 0.000000 	 0.196129 	 0.000000 	 0.000000 	 0.263532 	 0.000000 	 0.000000 	 0.218368 	 0.000000 
Sub50 	 High 	 LOW 	 0.000000 	 0.144084 	 0.000000 	 0.000000 	 0.156957 	 0.000000 	 0.000000 	 0.228859 	 0.000000 	 0.000000 	 0.226037 	 0.000000 
Sub05 	 Low 	 HIGH 	 0.000000 	 0.159410 	 0.000000 	 0.000000 	 0.185429 	 0.000000 	 0.000000 	 0.247466 	 0.000000 	 0.000000 	 0.220156 	 0.000000 
Sub07 	 Low 	 HIGH 	 0.000000 	 0.175049 	 0.000000 	 0.000000 	 0.167848 	 0.000000 	 0.000000 	 0.234785 	 0.000000 	 0.000000 	 0.239918 	 0.000000 
Sub17 	 Low 	 HIGH 	 0.000000 	 0.188103 	 0.000000 	 0.000000 	 0.269257 	 0.000000 	 0.000000 	 0.175715 	 0.000000 	 0.000000 	 0.310360 	 0.000000 
Sub31 	 Low 	 HIGH 	 0.000000 	 0.207538 	 0.000000 	 0.000000 	 0.215544 	 0.000000 	 0.000000 	 0.308519 	 0.000000 	 0.000000 	 0.291443 	 0.000000 
Sub34 	 Low 	 HIGH 	 0.000000 	 0.210954 	 0.000000 	 0.000000 	 0.228648 	 0.000000 	 0.000000 	 0.286743 	 0.000000 	 0.000000 	 0.324094 	 0.000000 
Sub35 	 Low 	 HIGH 	 0.000000 	 0.196037 	 0.000000 	 0.000000 	 0.151458 	 0.000000 	 0.000000 	 0.150440 	 0.000000 	 0.000000 	 0.141163 	 0.000000 
Sub37 	 Low 	 HIGH 	 0.000000 	 0.125555 	 0.000000 	 0.000000 	 0.145405 	 0.000000 	 0.000000 	 0.179190 	 0.000000 	 0.000000 	 0.224141 	 0.000000 
Sub38 	 Low 	 HIGH 	 0.000000 	 0.175769 	 0.000000 	 0.000000 	 0.167035 	 0.000000 	 0.000000 	 0.191569 	 0.000000 	 0.000000 	 0.193859 	 0.000000 
Sub45 	 Low 	 HIGH 	 0.000000 	 0.115673 	 0.000000 	 0.000000 	 0.113615 	 0.000000 	 0.000000 	 0.168291 	 0.000000 	 0.000000 	 0.172721 	 0.000000 
Sub51 	 Low 	 HIGH 	 0.000000 	 0.107011 	 0.000000 	 0.000000 	 0.123593 	 0.000000 	 0.000000 	 0.157990 	 0.000000 	 0.000000 	 0.175227 	 0.000000 
Sub06 	 High  	 HIGH 	 0.000000 	 0.137342 	 0.000000 	 0.000000 	 0.148789 	 0.000000 	 0.000000 	 0.173371 	 0.000000 	 0.000000 	 0.178060 	 0.000000 
Sub08 	 High 	 HIGH 	 0.000000 	 0.131200 	 0.000000 	 0.000000 	 0.124644 	 0.000000 	 0.000000 	 0.156379 	 0.000000 	 0.000000 	 0.158105 	 0.000000 
Sub13 	 High  	 HIGH 	 0.000000 	 0.217124 	 0.000000 	 0.000000 	 0.244393 	 0.000000 	 0.000000 	 0.320729 	 0.000000 	 0.000000 	 0.266363 	 0.000000 
Sub14 	 High  	 HIGH 	 0.000000 	 0.108429 	 0.000000 	 0.000000 	 0.113794 	 0.000000 	 0.000000 	 0.137052 	 0.000000 	 0.000000 	 0.170661 	 0.000000 
Sub18 	 High 	 HIGH 	 0.000000 	 0.117331 	 0.000000 	 0.000000 	 0.137340 	 0.000000 	 0.000000 	 0.161721 	 0.000000 	 0.000000 	 0.150215 	 0.000000 
Sub19 	 High 	 HIGH 	 0.000000 	 0.138041 	 0.000000 	 0.000000 	 0.127412 	 0.000000 	 0.000000 	 0.283265 	 0.000000 	 0.000000 	 0.201616 	 0.000000 
